date,n,k,d,c,ccw,lambda,error_combined,dominance_case,color,weather_weight,atmospheric_weight
2024-05-20,7,2,1,0.5,0.5,0.5,0.063728,hybrid,purple,0.5,0.5
2024-05-20,7,2,1,0.6,0.6,0.5,0.063795,hybrid,purple,0.4,0.6
2024-05-20,7,2,1,0.7,0.7,0.5,0.063862,hybrid,purple,0.3,0.7
2024-05-20,7,2,1,0.8,0.8,0.5,0.063929,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,2,1,0.9,0.9,0.5,0.063996,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,2,1,1.0,1.0,0.5,0.064062,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,2,2,0.0,0.0,0.5,0.066562,weather_dominates,blue,1.0,0.0
2024-05-20,7,2,2,0.1,0.1,0.5,0.066633,weather_dominates,blue,0.9,0.1
2024-05-20,7,2,2,0.2,0.2,0.5,0.066703,weather_dominates,blue,0.8,0.2
2024-05-20,7,2,2,0.3,0.3,0.5,0.066773,hybrid,purple,0.7,0.3
2024-05-20,7,2,2,0.4,0.4,0.5,0.066844,hybrid,purple,0.6,0.4
2024-05-20,7,2,2,0.5,0.5,0.5,0.066914,hybrid,purple,0.5,0.5
2024-05-20,7,2,2,0.6,0.6,0.5,0.066984,hybrid,purple,0.4,0.6
2024-05-20,7,2,2,0.7,0.7,0.5,0.067055,hybrid,purple,0.3,0.7
2024-05-20,7,2,2,0.8,0.8,0.5,0.067125,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,2,2,0.9,0.9,0.5,0.067195,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,2,2,1.0,1.0,0.5,0.067266,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,2,3,0.0,0.0,0.5,0.069732,weather_dominates,blue,1.0,0.0
2024-05-20,7,2,3,0.1,0.1,0.5,0.069806,weather_dominates,blue,0.9,0.1
2024-05-20,7,2,3,0.2,0.2,0.5,0.069879,weather_dominates,blue,0.8,0.2
2024-05-20,7,2,3,0.3,0.3,0.5,0.069953,hybrid,purple,0.7,0.3
2024-05-20,7,2,3,0.4,0.4,0.5,0.070027,hybrid,purple,0.6,0.4
2024-05-20,7,2,3,0.5,0.5,0.5,0.0701,hybrid,purple,0.5,0.5
2024-05-20,7,2,3,0.6,0.6,0.5,0.070174,hybrid,purple,0.4,0.6
2024-05-20,7,2,3,0.7,0.7,0.5,0.070248,hybrid,purple,0.3,0.7
2024-05-20,7,2,3,0.8,0.8,0.5,0.070321,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,2,3,0.9,0.9,0.5,0.070395,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,2,3,1.0,1.0,0.5,0.070469,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,2,4,0.0,0.0,0.5,0.072902,weather_dominates,blue,1.0,0.0
2024-05-20,7,2,4,0.1,0.1,0.5,0.072979,weather_dominates,blue,0.9,0.1
2024-05-20,7,2,4,0.2,0.2,0.5,0.073056,weather_dominates,blue,0.8,0.2
2024-05-20,7,2,4,0.3,0.3,0.5,0.073133,hybrid,purple,0.7,0.3
2024-05-20,7,2,4,0.4,0.4,0.5,0.07321,hybrid,purple,0.6,0.4
2024-05-20,7,2,4,0.5,0.5,0.5,0.073287,hybrid,purple,0.5,0.5
2024-05-20,7,2,4,0.6,0.6,0.5,0.073364,hybrid,purple,0.4,0.6
2024-05-20,7,2,4,0.7,0.7,0.5,0.073441,hybrid,purple,0.3,0.7
2024-05-20,7,2,4,0.8,0.8,0.5,0.073518,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,2,4,0.9,0.9,0.5,0.073595,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,2,4,1.0,1.0,0.5,0.073672,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,2,5,0.0,0.0,0.5,0.076071,weather_dominates,blue,1.0,0.0
2024-05-20,7,2,5,0.1,0.1,0.5,0.076152,weather_dominates,blue,0.9,0.1
2024-05-20,7,2,5,0.2,0.2,0.5,0.076232,weather_dominates,blue,0.8,0.2
2024-05-20,7,2,5,0.3,0.3,0.5,0.076312,hybrid,purple,0.7,0.3
2024-05-20,7,2,5,0.4,0.4,0.5,0.076393,hybrid,purple,0.6,0.4
2024-05-20,7,2,5,0.5,0.5,0.5,0.076473,hybrid,purple,0.5,0.5
2024-05-20,7,2,5,0.6,0.6,0.5,0.076554,hybrid,purple,0.4,0.6
2024-05-20,7,2,5,0.7,0.7,0.5,0.076634,hybrid,purple,0.3,0.7
2024-05-20,7,2,5,0.8,0.8,0.5,0.076714,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,2,5,0.9,0.9,0.5,0.076795,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,2,5,1.0,1.0,0.5,0.076875,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,2,6,0.0,0.0,0.5,0.079241,weather_dominates,blue,1.0,0.0
2024-05-20,7,2,6,0.1,0.1,0.5,0.079325,weather_dominates,blue,0.9,0.1
2024-05-20,7,2,6,0.2,0.2,0.5,0.079408,weather_dominates,blue,0.8,0.2
2024-05-20,7,2,6,0.3,0.3,0.5,0.079492,hybrid,purple,0.7,0.3
2024-05-20,7,2,6,0.4,0.4,0.5,0.079576,hybrid,purple,0.6,0.4
2024-05-20,7,2,6,0.5,0.5,0.5,0.07966,hybrid,purple,0.5,0.5
2024-05-20,7,2,6,0.6,0.6,0.5,0.079743,hybrid,purple,0.4,0.6
2024-05-20,7,2,6,0.7,0.7,0.5,0.079827,hybrid,purple,0.3,0.7
2024-05-20,7,2,6,0.8,0.8,0.5,0.079911,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,2,6,0.9,0.9,0.5,0.079994,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,2,6,1.0,1.0,0.5,0.080078,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,2,7,0.0,0.0,0.5,0.082411,weather_dominates,blue,1.0,0.0
2024-05-20,7,2,7,0.1,0.1,0.5,0.082498,weather_dominates,blue,0.9,0.1
2024-05-20,7,2,7,0.2,0.2,0.5,0.082585,weather_dominates,blue,0.8,0.2
2024-05-20,7,2,7,0.3,0.3,0.5,0.082672,hybrid,purple,0.7,0.3
2024-05-20,7,2,7,0.4,0.4,0.5,0.082759,hybrid,purple,0.6,0.4
2024-05-20,7,2,7,0.5,0.5,0.5,0.082846,hybrid,purple,0.5,0.5
2024-05-20,7,2,7,0.6,0.6,0.5,0.082933,hybrid,purple,0.4,0.6
2024-05-20,7,2,7,0.7,0.7,0.5,0.08302,hybrid,purple,0.3,0.7
2024-05-20,7,2,7,0.8,0.8,0.5,0.083107,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,2,7,0.9,0.9,0.5,0.083194,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,2,7,1.0,1.0,0.5,0.083281,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,3,1,0.0,0.0,0.5,0.064217,weather_dominates,blue,1.0,0.0
2024-05-20,7,3,1,0.1,0.1,0.5,0.064225,weather_dominates,blue,0.9,0.1
2024-05-20,7,3,1,0.2,0.2,0.5,0.064233,weather_dominates,blue,0.8,0.2
2024-05-20,7,3,1,0.3,0.3,0.5,0.064241,hybrid,purple,0.7,0.3
2024-05-20,7,3,1,0.4,0.4,0.5,0.064248,hybrid,purple,0.6,0.4
2024-05-20,7,3,1,0.5,0.5,0.5,0.064256,hybrid,purple,0.5,0.5
2024-05-20,7,3,1,0.6,0.6,0.5,0.064264,hybrid,purple,0.4,0.6
2024-05-20,7,3,1,0.7,0.7,0.5,0.064272,hybrid,purple,0.3,0.7
2024-05-20,7,3,1,0.8,0.8,0.5,0.06428,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,3,1,0.9,0.9,0.5,0.064288,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,3,1,1.0,1.0,0.5,0.064296,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,3,2,0.0,0.0,0.5,0.067428,weather_dominates,blue,1.0,0.0
2024-05-20,7,3,2,0.1,0.1,0.5,0.067436,weather_dominates,blue,0.9,0.1
2024-05-20,7,3,2,0.2,0.2,0.5,0.067444,weather_dominates,blue,0.8,0.2
2024-05-20,7,3,2,0.3,0.3,0.5,0.067453,hybrid,purple,0.7,0.3
2024-05-20,7,3,2,0.4,0.4,0.5,0.067461,hybrid,purple,0.6,0.4
2024-05-20,7,3,2,0.5,0.5,0.5,0.067469,hybrid,purple,0.5,0.5
2024-05-20,7,3,2,0.6,0.6,0.5,0.067477,hybrid,purple,0.4,0.6
2024-05-20,7,3,2,0.7,0.7,0.5,0.067486,hybrid,purple,0.3,0.7
2024-05-20,7,3,2,0.8,0.8,0.5,0.067494,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,3,2,0.9,0.9,0.5,0.067502,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,3,2,1.0,1.0,0.5,0.06751,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,3,3,0.0,0.0,0.5,0.070639,weather_dominates,blue,1.0,0.0
2024-05-20,7,3,3,0.1,0.1,0.5,0.070647,weather_dominates,blue,0.9,0.1
2024-05-20,7,3,3,0.2,0.2,0.5,0.070656,weather_dominates,blue,0.8,0.2
2024-05-20,7,3,3,0.3,0.3,0.5,0.070665,hybrid,purple,0.7,0.3
2024-05-20,7,3,3,0.4,0.4,0.5,0.070673,hybrid,purple,0.6,0.4
2024-05-20,7,3,3,0.5,0.5,0.5,0.070682,hybrid,purple,0.5,0.5
2024-05-20,7,3,3,0.6,0.6,0.5,0.070691,hybrid,purple,0.4,0.6
2024-05-20,7,3,3,0.7,0.7,0.5,0.070699,hybrid,purple,0.3,0.7
2024-05-20,7,3,3,0.8,0.8,0.5,0.070708,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,3,3,0.9,0.9,0.5,0.070716,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,3,3,1.0,1.0,0.5,0.070725,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,3,4,0.0,0.0,0.5,0.07385,weather_dominates,blue,1.0,0.0
2024-05-20,7,3,4,0.1,0.1,0.5,0.073859,weather_dominates,blue,0.9,0.1
2024-05-20,7,3,4,0.2,0.2,0.5,0.073868,weather_dominates,blue,0.8,0.2
2024-05-20,7,3,4,0.3,0.3,0.5,0.073877,hybrid,purple,0.7,0.3
2024-05-20,7,3,4,0.4,0.4,0.5,0.073886,hybrid,purple,0.6,0.4
2024-05-20,7,3,4,0.5,0.5,0.5,0.073895,hybrid,purple,0.5,0.5
2024-05-20,7,3,4,0.6,0.6,0.5,0.073904,hybrid,purple,0.4,0.6
2024-05-20,7,3,4,0.7,0.7,0.5,0.073913,hybrid,purple,0.3,0.7
2024-05-20,7,3,4,0.8,0.8,0.5,0.073922,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,3,4,0.9,0.9,0.5,0.073931,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,3,4,1.0,1.0,0.5,0.07394,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,3,5,0.0,0.0,0.5,0.077061,weather_dominates,blue,1.0,0.0
2024-05-20,7,3,5,0.1,0.1,0.5,0.07707,weather_dominates,blue,0.9,0.1
2024-05-20,7,3,5,0.2,0.2,0.5,0.077079,weather_dominates,blue,0.8,0.2
2024-05-20,7,3,5,0.3,0.3,0.5,0.077089,hybrid,purple,0.7,0.3
2024-05-20,7,3,5,0.4,0.4,0.5,0.077098,hybrid,purple,0.6,0.4
2024-05-20,7,3,5,0.5,0.5,0.5,0.077108,hybrid,purple,0.5,0.5
2024-05-20,7,3,5,0.6,0.6,0.5,0.077117,hybrid,purple,0.4,0.6
2024-05-20,7,3,5,0.7,0.7,0.5,0.077126,hybrid,purple,0.3,0.7
2024-05-20,7,3,5,0.8,0.8,0.5,0.077136,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,3,5,0.9,0.9,0.5,0.077145,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,3,5,1.0,1.0,0.5,0.077155,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,3,6,0.0,0.0,0.5,0.080271,weather_dominates,blue,1.0,0.0
2024-05-20,7,3,6,0.1,0.1,0.5,0.080281,weather_dominates,blue,0.9,0.1
2024-05-20,7,3,6,0.2,0.2,0.5,0.080291,weather_dominates,blue,0.8,0.2
2024-05-20,7,3,6,0.3,0.3,0.5,0.080301,hybrid,purple,0.7,0.3
2024-05-20,7,3,6,0.4,0.4,0.5,0.080311,hybrid,purple,0.6,0.4
2024-05-20,7,3,6,0.5,0.5,0.5,0.08032,hybrid,purple,0.5,0.5
2024-05-20,7,3,6,0.6,0.6,0.5,0.08033,hybrid,purple,0.4,0.6
2024-05-20,7,3,6,0.7,0.7,0.5,0.08034,hybrid,purple,0.3,0.7
2024-05-20,7,3,6,0.8,0.8,0.5,0.08035,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,3,6,0.9,0.9,0.5,0.08036,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,3,6,1.0,1.0,0.5,0.080369,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,3,7,0.0,0.0,0.5,0.083482,weather_dominates,blue,1.0,0.0
2024-05-20,7,3,7,0.1,0.1,0.5,0.083492,weather_dominates,blue,0.9,0.1
2024-05-20,7,3,7,0.2,0.2,0.5,0.083503,weather_dominates,blue,0.8,0.2
2024-05-20,7,3,7,0.3,0.3,0.5,0.083513,hybrid,purple,0.7,0.3
2024-05-20,7,3,7,0.4,0.4,0.5,0.083523,hybrid,purple,0.6,0.4
2024-05-20,7,3,7,0.5,0.5,0.5,0.083533,hybrid,purple,0.5,0.5
2024-05-20,7,3,7,0.6,0.6,0.5,0.083543,hybrid,purple,0.4,0.6
2024-05-20,7,3,7,0.7,0.7,0.5,0.083554,hybrid,purple,0.3,0.7
2024-05-20,7,3,7,0.8,0.8,0.5,0.083564,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,3,7,0.9,0.9,0.5,0.083574,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,3,7,1.0,1.0,0.5,0.083584,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,4,1,0.0,0.0,0.5,0.064275,weather_dominates,blue,1.0,0.0
2024-05-20,7,4,1,0.1,0.1,0.5,0.064276,weather_dominates,blue,0.9,0.1
2024-05-20,7,4,1,0.2,0.2,0.5,0.064277,weather_dominates,blue,0.8,0.2
2024-05-20,7,4,1,0.3,0.3,0.5,0.064278,hybrid,purple,0.7,0.3
2024-05-20,7,4,1,0.4,0.4,0.5,0.064279,hybrid,purple,0.6,0.4
2024-05-20,7,4,1,0.5,0.5,0.5,0.06428,hybrid,purple,0.5,0.5
2024-05-20,7,4,1,0.6,0.6,0.5,0.064282,hybrid,purple,0.4,0.6
2024-05-20,7,4,1,0.7,0.7,0.5,0.064283,hybrid,purple,0.3,0.7
2024-05-20,7,4,1,0.8,0.8,0.5,0.064284,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,4,1,0.9,0.9,0.5,0.064285,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,4,1,1.0,1.0,0.5,0.064286,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,4,2,0.0,0.0,0.5,0.067489,weather_dominates,blue,1.0,0.0
2024-05-20,7,4,2,0.1,0.1,0.5,0.06749,weather_dominates,blue,0.9,0.1
2024-05-20,7,4,2,0.2,0.2,0.5,0.067491,weather_dominates,blue,0.8,0.2
2024-05-20,7,4,2,0.3,0.3,0.5,0.067492,hybrid,purple,0.7,0.3
2024-05-20,7,4,2,0.4,0.4,0.5,0.067493,hybrid,purple,0.6,0.4
2024-05-20,7,4,2,0.5,0.5,0.5,0.067495,hybrid,purple,0.5,0.5
2024-05-20,7,4,2,0.6,0.6,0.5,0.067496,hybrid,purple,0.4,0.6
2024-05-20,7,4,2,0.7,0.7,0.5,0.067497,hybrid,purple,0.3,0.7
2024-05-20,7,4,2,0.8,0.8,0.5,0.067498,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,4,2,0.9,0.9,0.5,0.067499,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,4,2,1.0,1.0,0.5,0.0675,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,4,3,0.0,0.0,0.5,0.070703,weather_dominates,blue,1.0,0.0
2024-05-20,7,4,3,0.1,0.1,0.5,0.070704,weather_dominates,blue,0.9,0.1
2024-05-20,7,4,3,0.2,0.2,0.5,0.070705,weather_dominates,blue,0.8,0.2
2024-05-20,7,4,3,0.3,0.3,0.5,0.070706,hybrid,purple,0.7,0.3
2024-05-20,7,4,3,0.4,0.4,0.5,0.070707,hybrid,purple,0.6,0.4
2024-05-20,7,4,3,0.5,0.5,0.5,0.070709,hybrid,purple,0.5,0.5
2024-05-20,7,4,3,0.6,0.6,0.5,0.07071,hybrid,purple,0.4,0.6
2024-05-20,7,4,3,0.7,0.7,0.5,0.070711,hybrid,purple,0.3,0.7
2024-05-20,7,4,3,0.8,0.8,0.5,0.070712,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,4,3,0.9,0.9,0.5,0.070713,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,4,3,1.0,1.0,0.5,0.070714,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,4,4,0.0,0.0,0.5,0.073917,weather_dominates,blue,1.0,0.0
2024-05-20,7,4,4,0.1,0.1,0.5,0.073918,weather_dominates,blue,0.9,0.1
2024-05-20,7,4,4,0.2,0.2,0.5,0.073919,weather_dominates,blue,0.8,0.2
2024-05-20,7,4,4,0.3,0.3,0.5,0.07392,hybrid,purple,0.7,0.3
2024-05-20,7,4,4,0.4,0.4,0.5,0.073921,hybrid,purple,0.6,0.4
2024-05-20,7,4,4,0.5,0.5,0.5,0.073923,hybrid,purple,0.5,0.5
2024-05-20,7,4,4,0.6,0.6,0.5,0.073924,hybrid,purple,0.4,0.6
2024-05-20,7,4,4,0.7,0.7,0.5,0.073925,hybrid,purple,0.3,0.7
2024-05-20,7,4,4,0.8,0.8,0.5,0.073926,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,4,4,0.9,0.9,0.5,0.073927,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,4,4,1.0,1.0,0.5,0.073929,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,4,5,0.0,0.0,0.5,0.07713,weather_dominates,blue,1.0,0.0
2024-05-20,7,4,5,0.1,0.1,0.5,0.077132,weather_dominates,blue,0.9,0.1
2024-05-20,7,4,5,0.2,0.2,0.5,0.077133,weather_dominates,blue,0.8,0.2
2024-05-20,7,4,5,0.3,0.3,0.5,0.077134,hybrid,purple,0.7,0.3
2024-05-20,7,4,5,0.4,0.4,0.5,0.077135,hybrid,purple,0.6,0.4
2024-05-20,7,4,5,0.5,0.5,0.5,0.077137,hybrid,purple,0.5,0.5
2024-05-20,7,4,5,0.6,0.6,0.5,0.077138,hybrid,purple,0.4,0.6
2024-05-20,7,4,5,0.7,0.7,0.5,0.077139,hybrid,purple,0.3,0.7
2024-05-20,7,4,5,0.8,0.8,0.5,0.07714,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,4,5,0.9,0.9,0.5,0.077142,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,4,5,1.0,1.0,0.5,0.077143,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,4,6,0.0,0.0,0.5,0.080344,weather_dominates,blue,1.0,0.0
2024-05-20,7,4,6,0.1,0.1,0.5,0.080345,weather_dominates,blue,0.9,0.1
2024-05-20,7,4,6,0.2,0.2,0.5,0.080347,weather_dominates,blue,0.8,0.2
2024-05-20,7,4,6,0.3,0.3,0.5,0.080348,hybrid,purple,0.7,0.3
2024-05-20,7,4,6,0.4,0.4,0.5,0.080349,hybrid,purple,0.6,0.4
2024-05-20,7,4,6,0.5,0.5,0.5,0.080351,hybrid,purple,0.5,0.5
2024-05-20,7,4,6,0.6,0.6,0.5,0.080352,hybrid,purple,0.4,0.6
2024-05-20,7,4,6,0.7,0.7,0.5,0.080353,hybrid,purple,0.3,0.7
2024-05-20,7,4,6,0.8,0.8,0.5,0.080355,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,4,6,0.9,0.9,0.5,0.080356,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,4,6,1.0,1.0,0.5,0.080357,atmospheric_dominates,orange,0.0,1.0
2024-05-20,7,4,7,0.0,0.0,0.5,0.083558,weather_dominates,blue,1.0,0.0
2024-05-20,7,4,7,0.1,0.1,0.5,0.083559,weather_dominates,blue,0.9,0.1
2024-05-20,7,4,7,0.2,0.2,0.5,0.083561,weather_dominates,blue,0.8,0.2
2024-05-20,7,4,7,0.3,0.3,0.5,0.083562,hybrid,purple,0.7,0.3
2024-05-20,7,4,7,0.4,0.4,0.5,0.083563,hybrid,purple,0.6,0.4
2024-05-20,7,4,7,0.5,0.5,0.5,0.083565,hybrid,purple,0.5,0.5
2024-05-20,7,4,7,0.6,0.6,0.5,0.083566,hybrid,purple,0.4,0.6
2024-05-20,7,4,7,0.7,0.7,0.5,0.083567,hybrid,purple,0.3,0.7
2024-05-20,7,4,7,0.8,0.8,0.5,0.083569,atmospheric_dominates,orange,0.2,0.8
2024-05-20,7,4,7,0.9,0.9,0.5,0.08357,atmospheric_dominates,orange,0.1,0.9
2024-05-20,7,4,7,1.0,1.0,0.5,0.083571,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,2,1,0.0,0.0,0.5,0.055664,weather_dominates,blue,1.0,0.0
2024-05-20,8,2,1,0.1,0.1,0.5,0.055713,weather_dominates,blue,0.9,0.1
2024-05-20,8,2,1,0.2,0.2,0.5,0.055762,weather_dominates,blue,0.8,0.2
2024-05-20,8,2,1,0.3,0.3,0.5,0.055811,hybrid,purple,0.7,0.3
2024-05-20,8,2,1,0.4,0.4,0.5,0.055859,hybrid,purple,0.6,0.4
2024-05-20,8,2,1,0.5,0.5,0.5,0.055908,hybrid,purple,0.5,0.5
2024-05-20,8,2,1,0.6,0.6,0.5,0.055957,hybrid,purple,0.4,0.6
2024-05-20,8,2,1,0.7,0.7,0.5,0.056006,hybrid,purple,0.3,0.7
2024-05-20,8,2,1,0.8,0.8,0.5,0.056055,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,2,1,0.9,0.9,0.5,0.056104,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,2,1,1.0,1.0,0.5,0.056152,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,2,2,0.0,0.0,0.5,0.058447,weather_dominates,blue,1.0,0.0
2024-05-20,8,2,2,0.1,0.1,0.5,0.058499,weather_dominates,blue,0.9,0.1
2024-05-20,8,2,2,0.2,0.2,0.5,0.05855,weather_dominates,blue,0.8,0.2
2024-05-20,8,2,2,0.3,0.3,0.5,0.058601,hybrid,purple,0.7,0.3
2024-05-20,8,2,2,0.4,0.4,0.5,0.058652,hybrid,purple,0.6,0.4
2024-05-20,8,2,2,0.5,0.5,0.5,0.058704,hybrid,purple,0.5,0.5
2024-05-20,8,2,2,0.6,0.6,0.5,0.058755,hybrid,purple,0.4,0.6
2024-05-20,8,2,2,0.7,0.7,0.5,0.058806,hybrid,purple,0.3,0.7
2024-05-20,8,2,2,0.8,0.8,0.5,0.058857,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,2,2,0.9,0.9,0.5,0.058909,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,2,2,1.0,1.0,0.5,0.05896,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,2,3,0.0,0.0,0.5,0.06123,weather_dominates,blue,1.0,0.0
2024-05-20,8,2,3,0.1,0.1,0.5,0.061284,weather_dominates,blue,0.9,0.1
2024-05-20,8,2,3,0.2,0.2,0.5,0.061338,weather_dominates,blue,0.8,0.2
2024-05-20,8,2,3,0.3,0.3,0.5,0.061392,hybrid,purple,0.7,0.3
2024-05-20,8,2,3,0.4,0.4,0.5,0.061445,hybrid,purple,0.6,0.4
2024-05-20,8,2,3,0.5,0.5,0.5,0.061499,hybrid,purple,0.5,0.5
2024-05-20,8,2,3,0.6,0.6,0.5,0.061553,hybrid,purple,0.4,0.6
2024-05-20,8,2,3,0.7,0.7,0.5,0.061606,hybrid,purple,0.3,0.7
2024-05-20,8,2,3,0.8,0.8,0.5,0.06166,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,2,3,0.9,0.9,0.5,0.061714,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,2,3,1.0,1.0,0.5,0.061768,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,2,4,0.0,0.0,0.5,0.064014,weather_dominates,blue,1.0,0.0
2024-05-20,8,2,4,0.1,0.1,0.5,0.06407,weather_dominates,blue,0.9,0.1
2024-05-20,8,2,4,0.2,0.2,0.5,0.064126,weather_dominates,blue,0.8,0.2
2024-05-20,8,2,4,0.3,0.3,0.5,0.064182,hybrid,purple,0.7,0.3
2024-05-20,8,2,4,0.4,0.4,0.5,0.064238,hybrid,purple,0.6,0.4
2024-05-20,8,2,4,0.5,0.5,0.5,0.064294,hybrid,purple,0.5,0.5
2024-05-20,8,2,4,0.6,0.6,0.5,0.064351,hybrid,purple,0.4,0.6
2024-05-20,8,2,4,0.7,0.7,0.5,0.064407,hybrid,purple,0.3,0.7
2024-05-20,8,2,4,0.8,0.8,0.5,0.064463,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,2,4,0.9,0.9,0.5,0.064519,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,2,4,1.0,1.0,0.5,0.064575,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,2,5,0.0,0.0,0.5,0.066797,weather_dominates,blue,1.0,0.0
2024-05-20,8,2,5,0.1,0.1,0.5,0.066855,weather_dominates,blue,0.9,0.1
2024-05-20,8,2,5,0.2,0.2,0.5,0.066914,weather_dominates,blue,0.8,0.2
2024-05-20,8,2,5,0.3,0.3,0.5,0.066973,hybrid,purple,0.7,0.3
2024-05-20,8,2,5,0.4,0.4,0.5,0.067031,hybrid,purple,0.6,0.4
2024-05-20,8,2,5,0.5,0.5,0.5,0.06709,hybrid,purple,0.5,0.5
2024-05-20,8,2,5,0.6,0.6,0.5,0.067148,hybrid,purple,0.4,0.6
2024-05-20,8,2,5,0.7,0.7,0.5,0.067207,hybrid,purple,0.3,0.7
2024-05-20,8,2,5,0.8,0.8,0.5,0.067266,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,2,5,0.9,0.9,0.5,0.067324,atmospheric_dominates,orange,0.1,0.9
2024-05-20,8,2,5,1.0,1.0,0.5,0.067383,atmospheric_dominates,orange,0.0,1.0
2024-05-20,8,2,6,0.0,0.0,0.5,0.06958,weather_dominates,blue,1.0,0.0
2024-05-20,8,2,6,0.1,0.1,0.5,0.069641,weather_dominates,blue,0.9,0.1
2024-05-20,8,2,6,0.2,0.2,0.5,0.069702,weather_dominates,blue,0.8,0.2
2024-05-20,8,2,6,0.3,0.3,0.5,0.069763,hybrid,purple,0.7,0.3
2024-05-20,8,2,6,0.4,0.4,0.5,0.069824,hybrid,purple,0.6,0.4
2024-05-20,8,2,6,0.5,0.5,0.5,0.069885,hybrid,purple,0.5,0.5
2024-05-20,8,2,6,0.6,0.6,0.5,0.069946,hybrid,purple,0.4,0.6
2024-05-20,8,2,6,0.7,0.7,0.5,0.070007,hybrid,purple,0.3,0.7
2024-05-20,8,2,6,0.8,0.8,0.5,0.070068,atmospheric_dominates,orange,0.2,0.8
2024-05-20,8,2,6,0.9,0.9,0.5,0.070129,atmospheric_dominates,orange,0.1,0.9
